GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),MarbelsPerPlayer(Player1Remaining Marbles),MarbelsPerPlayer(Player0Remaining Marbles),RuleCardsUsed(Rule-Setup),RuleCardsUsed(Rule-Movement),RuleCardsUsed(Rule-Push),RuleCardsUsed(Rule-PushOut),RuleCardsUsed(Rule-PushRequirement),RuleCardsUsed(Rule-Victory),PlayerType(PlayerType-1),PlayerType(PlayerType-0),MarbelsRemoved(Player0removed marbles),MarbelsRemoved(Player1removed marbles),WhoPushedOut(Player0Pushed Marbles),WhoPushedOut(Player1Pushed Marbles),Winner(PlayerIdx)
1450875884,MultiverseMarbles,0,GAME_OVER,99,98,2,2057,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,FEWER_OR_EQUAL,ANY_THREE,MCTS,MCTS-OwnColor,[],[],[],[],0
1367666497,MultiverseMarbles,0,GAME_OVER,51,50,2,2058,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,8,9,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,EVEN,PUSH_OUT,MCTS,MCTS-OwnColor,[],"[0, 0, 0]",[],"[0, 0, 1, 0]",0
-1688028826,MultiverseMarbles,0,GAME_OVER,18,17,2,2059,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,FEWER_OR_EQUAL,YOUR_COLOR,MCTS,MCTS-OwnColor,[],[],[],[],1
-1186529425,MultiverseMarbles,0,GAME_OVER,200,200,2,2060,MCTS-OwnColor,-3.0,-3.0,MCTS,1,MCTS-OwnColor,1,1,1,MCTS,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,EQUAL,PUSH_OUT,MCTS,MCTS-OwnColor,[],[],[],[],-1
-58651918,MultiverseMarbles,0,GAME_OVER,45,44,2,2061,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,6,9,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,MORE_OR_EQUAL,ONE_OF_EACH,MCTS,MCTS-OwnColor,[0],"[1, 1, 0, 0]",[0],"[1, 1, 0, 0]",0
448281260,MultiverseMarbles,0,GAME_OVER,29,28,2,2062,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,9,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,FEWER_OR_MORE,PUSH_OUT,MCTS,MCTS-OwnColor,[],[0],[],"[1, 0, 0, 0]",0
1204808688,MultiverseMarbles,0,GAME_OVER,28,27,2,2063,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,FEWER_OR_EQUAL,ANY_THREE,MCTS,MCTS-OwnColor,[],[],[],[],1
1858714399,MultiverseMarbles,0,GAME_OVER,74,73,2,2064,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,UNEVEN,ANY_THREE,MCTS,MCTS-OwnColor,[],[],[],[],1
-974973777,MultiverseMarbles,0,GAME_OVER,97,96,2,2065,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,3,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,FEWER_OR_MORE,PUSH_OUT,MCTS,MCTS-OwnColor,[],"[1, 1, 0, 1, 1, 0, 0]",[],"[1, 1, 0, 1, 1, 0, 0]",0
-803306538,MultiverseMarbles,0,GAME_OVER,77,76,2,2066,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,8,9,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,EVEN,ANY_THREE,MCTS,MCTS-OwnColor,[],"[0, 0, 0]",[],"[1, 0, 0, 0, 0]",0
1739854782,MultiverseMarbles,0,GAME_OVER,19,18,2,2067,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,FEWER_OR_EQUAL,YOUR_COLOR,MCTS,MCTS-OwnColor,[],[],[],[],0
-893747614,MultiverseMarbles,0,GAME_OVER,30,29,2,2068,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,9,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,MORE,ONE_OF_EACH,MCTS,MCTS-OwnColor,[0],[],[0],"[1, 1]",1
-180783944,MultiverseMarbles,0,GAME_OVER,85,84,2,2069,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,6,10,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,UNEVEN,PUSH_OUT,MCTS,MCTS-OwnColor,[],"[0, 0, 1, 0]",[],"[0, 0, 1, 0]",0
-67315815,MultiverseMarbles,0,GAME_OVER,51,50,2,2070,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,8,9,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,EVEN,ONE_OF_EACH,MCTS,MCTS-OwnColor,[0],"[1, 0]","[0, 0, 0, 1]","[1, 1, 1, 0]",0
-129665949,MultiverseMarbles,0,GAME_OVER,99,98,2,2071,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,UNEVEN,YOUR_COLOR,MCTS,MCTS-OwnColor,[],[],[0],"[1, 1]",0
-1575255751,MultiverseMarbles,0,GAME_OVER,64,63,2,2072,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,EQUAL,YOUR_COLOR,MCTS,MCTS-OwnColor,[],[],[],[],1
1101211730,MultiverseMarbles,0,GAME_OVER,152,151,2,2073,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,9,7,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,EVEN,PUSH_OUT,MCTS,MCTS-OwnColor,"[1, 1, 1]",[1],"[1, 1, 1]","[1, 1, 1]",1
1290258301,MultiverseMarbles,0,GAME_OVER,33,32,2,2074,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,UNEVEN,ONE_OF_EACH,MCTS,MCTS-OwnColor,[],[],[],[],0
649334892,MultiverseMarbles,0,GAME_OVER,40,39,2,2075,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,MORE,ONE_OF_EACH,MCTS,MCTS-OwnColor,[],[],[],[],1
758338779,MultiverseMarbles,0,GAME_OVER,103,102,2,2076,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,EQUAL,YOUR_COLOR,MCTS,MCTS-OwnColor,[],[],[],[],0
-79940848,MultiverseMarbles,0,GAME_OVER,200,200,2,2077,MCTS-OwnColor,-3.0,-3.0,MCTS,1,MCTS-OwnColor,1,1,1,MCTS,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,FEWER_OR_EQUAL,PUSH_OUT,MCTS,MCTS-OwnColor,[],[],[1],[],-1
1345354641,MultiverseMarbles,0,GAME_OVER,31,30,2,2078,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,EQUAL,ONE_OF_EACH,MCTS,MCTS-OwnColor,[],[],[],[],0
-166807391,MultiverseMarbles,0,GAME_OVER,99,98,2,2079,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,8,9,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,UNEVEN,YOUR_COLOR,MCTS,MCTS-OwnColor,[0],"[1, 1]",[0],"[1, 1, 1]",0
-2139391067,MultiverseMarbles,0,GAME_OVER,79,78,2,2080,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,EQUAL,YOUR_COLOR,MCTS,MCTS-OwnColor,[],[],[],[],0
-1842771520,MultiverseMarbles,0,GAME_OVER,101,100,2,2081,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,EQUAL,YOUR_COLOR,MCTS,MCTS-OwnColor,[],[],[],[],0
-382694018,MultiverseMarbles,0,GAME_OVER,109,108,2,2082,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,9,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,UNEVEN,YOUR_COLOR,MCTS,MCTS-OwnColor,[],[0],[],"[1, 0, 0]",0
2144553866,MultiverseMarbles,0,GAME_OVER,48,47,2,2083,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,9,8,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,UNEVEN,YOUR_COLOR,MCTS,MCTS-OwnColor,[0],"[1, 1]",[0],"[1, 1]",1
-1463022514,MultiverseMarbles,0,GAME_OVER,47,46,2,2084,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,7,8,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,FEWER_OR_MORE,ANY_THREE,MCTS,MCTS-OwnColor,"[0, 1]","[1, 0, 0]","[0, 0, 1]","[1, 1, 0, 1, 0]",0
1438533511,MultiverseMarbles,0,GAME_OVER,44,43,2,2085,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,8,10,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,MORE,ANY_THREE,MCTS,MCTS-OwnColor,[],"[1, 1]",[],"[1, 1]",1
1460666584,MultiverseMarbles,0,GAME_OVER,97,96,2,2086,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,EQUAL,YOUR_COLOR,MCTS,MCTS-OwnColor,[],[],[],[],0
197454132,MultiverseMarbles,0,GAME_OVER,55,54,2,2087,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,7,8,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,MORE,ONE_OF_EACH,MCTS,MCTS-OwnColor,"[0, 0]","[1, 0, 0]","[0, 0]","[1, 0, 0]",0
-188623778,MultiverseMarbles,0,GAME_OVER,59,58,2,2088,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,EQUAL,YOUR_COLOR,MCTS,MCTS-OwnColor,[],[],[],[],0
-757296821,MultiverseMarbles,0,GAME_OVER,158,157,2,2089,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,8,7,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,UNEVEN,PUSH_OUT,MCTS,MCTS-OwnColor,"[1, 1, 1]","[1, 1]","[1, 1, 1]","[1, 1]",1
-931009353,MultiverseMarbles,0,GAME_OVER,86,85,2,2090,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,8,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,MORE_OR_EQUAL,YOUR_COLOR,MCTS,MCTS-OwnColor,[],"[0, 1]",[1],"[1, 0, 1]",1
604708661,MultiverseMarbles,0,GAME_OVER,15,14,2,2091,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,UNEVEN,ANY_THREE,MCTS,MCTS-OwnColor,[],[],[],[],0
-1824543264,MultiverseMarbles,0,GAME_OVER,61,60,2,2092,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,EQUAL,YOUR_COLOR,MCTS,MCTS-OwnColor,[],[],[],[],0
-1644770480,MultiverseMarbles,0,GAME_OVER,89,88,2,2093,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,8,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,MORE,PUSH_OUT,MCTS,MCTS-OwnColor,[0],[0],[0],"[1, 0, 0, 0]",0
531212934,MultiverseMarbles,0,GAME_OVER,44,43,2,2094,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,10,8,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,MORE,ANY_THREE,MCTS,MCTS-OwnColor,"[0, 0]",[],"[0, 0, 0]",[],1
-381071124,MultiverseMarbles,0,GAME_OVER,48,47,2,2095,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,7,9,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,MORE_OR_EQUAL,YOUR_COLOR,MCTS,MCTS-OwnColor,"[0, 0]","[1, 1]","[0, 0]","[1, 1, 1, 1]",1
2143485014,MultiverseMarbles,0,GAME_OVER,85,84,2,2096,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,8,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,EVEN,PUSH_OUT,MCTS,MCTS-OwnColor,[],"[0, 0]",[],"[1, 0, 0, 0]",0
-1539570395,MultiverseMarbles,0,GAME_OVER,91,90,2,2097,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,7,7,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,MORE_OR_EQUAL,ONE_OF_EACH,MCTS,MCTS-OwnColor,"[0, 0, 0]","[1, 1, 1]","[0, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 0]",0
-1725719014,MultiverseMarbles,0,GAME_OVER,41,40,2,2098,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,7,8,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,FEWER_OR_MORE,ANY_THREE,MCTS,MCTS-OwnColor,"[0, 0]","[1, 1, 0]","[0, 0]","[1, 1, 0]",0
-544350195,MultiverseMarbles,0,GAME_OVER,18,17,2,2099,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,MORE,ANY_THREE,MCTS,MCTS-OwnColor,[],[],[],[1],1
1951302892,MultiverseMarbles,0,GAME_OVER,101,100,2,2100,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,EQUAL,YOUR_COLOR,MCTS,MCTS-OwnColor,[],[],[],[],0
-1832599615,MultiverseMarbles,0,GAME_OVER,154,153,2,2101,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,9,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,UNEVEN,ANY_THREE,MCTS,MCTS-OwnColor,[],[1],[],"[1, 1, 1]",0
-716575994,MultiverseMarbles,0,GAME_OVER,200,200,2,2102,MCTS-OwnColor,-3.0,-3.0,MCTS,1,MCTS-OwnColor,1,1,1,MCTS,7,9,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,EVEN,PUSH_OUT,MCTS,MCTS-OwnColor,[1],"[1, 1, 1]",[1],"[1, 1, 1]",-1
-1662199460,MultiverseMarbles,0,GAME_OVER,18,17,2,2103,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,EQUAL,ONE_OF_EACH,MCTS,MCTS-OwnColor,[],[],[],[],1
1965954545,MultiverseMarbles,0,GAME_OVER,19,18,2,2104,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,UNEVEN,ONE_OF_EACH,MCTS,MCTS-OwnColor,[],[],[],[],0
407073256,MultiverseMarbles,0,GAME_OVER,200,200,2,2105,MCTS-OwnColor,-3.0,-3.0,MCTS,1,MCTS-OwnColor,1,1,1,MCTS,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,UNEVEN,PUSH_OUT,MCTS,MCTS-OwnColor,[],[],[1],[],-1
729721644,MultiverseMarbles,0,GAME_OVER,71,70,2,2106,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,9,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,UNEVEN,ANY_THREE,MCTS,MCTS-OwnColor,[],[0],[],[0],0
-1785583176,MultiverseMarbles,0,GAME_OVER,64,63,2,2107,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,10,10,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,EQUAL,ONE_OF_EACH,MCTS,MCTS-OwnColor,[],[],[],[],1
1745400194,MultiverseMarbles,0,GAME_OVER,50,49,2,2108,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,UNEVEN,ANY_THREE,MCTS,MCTS-OwnColor,[],[],[],[1],1
945875,MultiverseMarbles,0,GAME_OVER,18,17,2,2109,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,UNEVEN,ANY_THREE,MCTS,MCTS-OwnColor,[],[],[],[],1
-372606313,MultiverseMarbles,0,GAME_OVER,38,37,2,2110,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,7,8,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,FEWER_OR_MORE,ANY_THREE,MCTS,MCTS-OwnColor,"[0, 1]","[1, 1, 1]","[0, 1]","[1, 1, 1]",1
1666424666,MultiverseMarbles,0,GAME_OVER,49,48,2,2111,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,ANY_THREE,MCTS,MCTS-OwnColor,[],[],[],[1],0
-589418617,MultiverseMarbles,0,GAME_OVER,179,178,2,2112,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,7,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,FEWER_OR_EQUAL,PUSH_OUT,MCTS,MCTS-OwnColor,[],"[0, 0, 0]",[],"[0, 0, 0]",0
-1970334961,MultiverseMarbles,0,GAME_OVER,200,200,2,2113,MCTS-OwnColor,-3.0,-3.0,MCTS,1,MCTS-OwnColor,1,1,1,MCTS,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,FEWER_OR_EQUAL,PUSH_OUT,MCTS,MCTS-OwnColor,[],[],[],[],-1
-122196856,MultiverseMarbles,0,GAME_OVER,70,69,2,2114,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,8,9,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,MORE,ONE_OF_EACH,MCTS,MCTS-OwnColor,[1],"[0, 1]","[0, 1]","[0, 1, 1]",1
-2004141218,MultiverseMarbles,0,GAME_OVER,41,40,2,2115,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,FEWER_OR_EQUAL,YOUR_COLOR,MCTS,MCTS-OwnColor,[],[],[],[],0
-941061405,MultiverseMarbles,0,GAME_OVER,36,35,2,2116,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,10,10,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,EQUAL,ONE_OF_EACH,MCTS,MCTS-OwnColor,[],[],[],[],1
1098668965,MultiverseMarbles,0,GAME_OVER,92,91,2,2117,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,10,8,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,MORE,YOUR_COLOR,MCTS,MCTS-OwnColor,[1],[1],"[1, 1]",[1],1
1765653966,MultiverseMarbles,0,GAME_OVER,97,96,2,2118,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,8,10,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,MORE_OR_EQUAL,YOUR_COLOR,MCTS,MCTS-OwnColor,[],"[1, 0]",[],"[1, 0]",0
-1014589565,MultiverseMarbles,0,GAME_OVER,33,32,2,2119,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,6,10,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,EVEN,PUSH_OUT,MCTS,MCTS-OwnColor,[],"[1, 0, 0, 0]",[],"[1, 0, 0, 0]",0
-433566233,MultiverseMarbles,0,GAME_OVER,200,200,2,2120,MCTS-OwnColor,-3.0,-3.0,MCTS,1,MCTS-OwnColor,1,1,1,MCTS,9,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,UNEVEN,PUSH_OUT,MCTS,MCTS-OwnColor,[],[1],[],"[1, 1]",-1
-2080027782,MultiverseMarbles,0,GAME_OVER,134,133,2,2121,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,9,8,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,EVEN,PUSH_OUT,MCTS,MCTS-OwnColor,"[1, 1]",[1],"[1, 1, 1]","[1, 1, 1]",1
1780013146,MultiverseMarbles,0,GAME_OVER,40,39,2,2122,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,9,8,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,MORE,ONE_OF_EACH,MCTS,MCTS-OwnColor,"[0, 1]",[1],"[0, 1]","[1, 1, 1, 1, 1]",1
-1990171602,MultiverseMarbles,0,GAME_OVER,69,68,2,2123,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,9,9,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,MORE_OR_EQUAL,ONE_OF_EACH,MCTS,MCTS-OwnColor,[0],[0],"[0, 0]","[1, 1, 1, 0]",0
384225798,MultiverseMarbles,0,GAME_OVER,36,35,2,2124,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,10,7,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,EVEN,PUSH_OUT,MCTS,MCTS-OwnColor,"[0, 1, 1]",[],"[1, 0, 1, 1]","[0, 0]",1
2054275832,MultiverseMarbles,0,GAME_OVER,135,134,2,2125,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,FEWER_OR_EQUAL,ONE_OF_EACH,MCTS,MCTS-OwnColor,[],[],[],[],0
-2010088430,MultiverseMarbles,0,GAME_OVER,100,99,2,2126,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,9,10,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,UNEVEN,ANY_THREE,MCTS,MCTS-OwnColor,[],[1],[],[1],1
1759855284,MultiverseMarbles,0,GAME_OVER,65,64,2,2127,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,EQUAL,YOUR_COLOR,MCTS,MCTS-OwnColor,[],[],[],[],0
1106265807,MultiverseMarbles,0,GAME_OVER,26,25,2,2128,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,10,9,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,MORE,ONE_OF_EACH,MCTS,MCTS-OwnColor,[1],[],[1],[],1
1074179566,MultiverseMarbles,0,GAME_OVER,85,84,2,2129,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,MORE,ANY_THREE,MCTS,MCTS-OwnColor,[],[],[],[1],0
-1943330587,MultiverseMarbles,0,GAME_OVER,35,34,2,2130,MCTS-OwnColor,-1.0,1.0,MCTS,2,MCTS-OwnColor,2,1,1,MCTS,8,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,FEWER_OR_MORE,PUSH_OUT,MCTS,MCTS-OwnColor,[],"[0, 0]",[],"[0, 0, 0]",0
-1468694568,MultiverseMarbles,0,GAME_OVER,28,27,2,2131,MCTS-OwnColor,1.0,-1.0,MCTS,1,MCTS-OwnColor,1,2,2,MCTS,9,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,EVEN,ONE_OF_EACH,MCTS,MCTS-OwnColor,[1],[],"[0, 1]",[],1
